t-SNE_1,t-SNE_2
0.9169323,79.41834
-0.55506045,78.3766
0.68832165,79.328865
-1.2310588,77.82036
0.8040311,79.26731
0.7195947,79.2509
-4.899648,80.94284
-4.9650307,81.28823
-5.6802197,80.777176
-6.953293,-37.884174
-4.783978,-34.675877
-5.363856,-34.479553
-5.343592,-33.31717
-4.934175,-33.497097
-5.259899,-33.91321
-5.633333,-30.077433
-3.273231,20.689074
12.435804,-2.8650935
-5.4963775,-34.54282
-23.591967,-33.795353
28.842869,-52.13806
29.623056,-50.003105
34.974308,-49.613068
36.146564,-46.98544
36.050323,-47.231846
-9.585519,-58.799137
29.87039,-48.5711
30.824614,-15.58734
31.433924,-14.554749
30.286125,-46.617188
39.33538,-44.314735
-31.12405,91.76922
-30.627607,92.17006
-30.713518,92.140274
-30.80083,92.60763
-30.991337,92.48524
-31.274595,92.17188
-30.96788,92.93388
-31.175571,92.92861
-32.259354,91.92183
-31.023003,92.66354
-31.34015,92.79257
9.721343,-58.595932
11.119863,-58.5029
0.1962606,-54.14466
7.308174,-58.90856
2.0937977,-42.43704
0.44604042,-51.86949
0.89097255,-40.640427
3.8156602,-42.317368
5.6359954,-41.097286
5.395292,-44.5152
4.60762,-58.68647
-7.5406227,-85.44805
-12.782694,-80.750755
-9.1262455,-86.27818
-8.870221,-86.31681
-8.090925,-85.55397
-17.335684,-71.69697
-13.4019165,-79.83368
-17.213558,-71.66667
-13.835969,-76.53337
-14.590312,-72.88151
-13.524485,-79.793274
0.43089196,-85.33897
-3.3868685,-89.496635
21.008669,-70.08346
0.26683137,-86.426765
0.5771255,-86.389114
0.7023098,-86.57517
0.64980286,-86.89867
20.43085,-71.623405
0.60204005,-86.62769
0.8498163,-85.45435
0.3470881,-86.274734
60.10334,31.207731
60.79522,34.52006
60.843094,34.67691
60.24346,36.32833
60.825077,34.551865
60.762104,35.03078
60.328335,36.698208
53.085392,36.977448
60.437992,36.752728
60.201633,36.55636
60.294884,36.94852
0.16627727,-85.30023
28.967821,-72.25471
-1.0140569,-86.033325
26.866072,-69.66333
4.37764,-74.51112
29.09383,-72.67681
24.597805,-68.87267
25.119083,-68.49795
31.996033,-75.42344
25.755424,-68.45146
32.15101,-75.741844
21.712486,-25.756002
22.179276,-25.116314
22.001081,-24.996786
1.8568329,-24.779182
15.183107,-19.278934
14.989035,-18.83327
18.782078,-20.653597
32.214092,-7.079965
28.82941,-5.3273425
40.614326,-5.988972
48.595165,-4.149227
-61.365532,34.576984
-61.1793,34.74045
-61.071487,34.970104
-61.32625,38.129486
-61.261154,37.26502
-60.003227,36.099327
-61.325947,38.00083
-61.400764,37.465176
-61.119637,35.97787
-61.692963,37.715122
-61.589928,37.02024
-62.201675,2.9811385
-42.843323,68.618
-46.17338,66.80426
-43.26616,68.68542
-44.527996,68.36115
-42.294678,68.74202
-41.660995,69.12414
-47.5338,68.025406
-45.11765,68.81917
-45.338528,68.89079
-47.799503,67.80059
-14.670647,76.46844
-4.5909324,66.607796
-5.371177,71.977776
-13.361421,78.00162
-4.673294,72.21377
-3.817588,72.43653
-5.362304,79.129974
-3.0284038,72.818115
-5.2358994,79.03038
-2.9411814,72.70702
5.6500964,84.73049
50.388786,-7.105094
57.01043,1.6559238
58.167103,-5.55089
56.937782,-1.8512329
54.414112,2.402062
54.398857,5.836385
57.70472,-1.6409998
57.79151,-1.2213368
57.454887,-0.36514822
57.16507,3.504073
57.81422,0.99525803
6.6994243,-3.117756
2.5555785,-4.7946877
4.8289995,0.020022051
-5.439096,-17.084053
-5.951874,-17.62203
-6.4878016,-16.868738
-7.386667,-16.06559
-7.1209884,-16.68022
-19.753756,-6.000847
-8.097216,-16.165607
-27.118683,16.217009
-52.129925,-2.3494382
-37.042664,18.54672
-52.026134,-2.2645516
-38.704964,27.53916
-37.05106,18.822388
-38.824326,25.68947
-38.74969,25.041138
-37.843044,25.708015
-37.498222,25.625387
-39.6767,19.389683
-39.860043,19.268475
15.3074045,-77.09526
15.654468,-77.671005
15.940706,-77.74613
16.25562,-77.492485
11.564435,-80.61912
12.148761,-81.56095
-13.16799,16.674974
12.792454,-82.852394
12.0196495,-83.20572
12.563648,-82.55343
-12.992753,15.98028
25.8179,-32.30656
44.6367,-30.38287
35.88621,-31.080624
44.36014,-32.380455
17.719994,-37.795837
45.99253,-27.143501
44.311058,-24.794247
45.999416,-27.067125
45.975975,-27.302107
46.78688,-28.024622
44.53331,-24.53836
65.84636,-10.481429
66.64777,-10.434774
66.42694,-9.903019
66.94553,-9.799605
67.018486,-8.858797
67.30936,-8.604888
65.65686,-9.152576
65.25704,-9.051215
66.110176,-9.193121
66.26948,-9.137672
66.870995,-8.908772
16.18312,-77.56742
16.222221,-78.52227
24.688095,-65.49521
16.96927,-78.0971
8.23101,-80.09404
26.109844,-66.5391
-4.264187,-61.902622
26.68716,-67.015526
-4.510117,-61.467983
29.506866,-17.485104
-9.584386,-58.72141
-18.349749,-65.37847
-12.944726,-36.849823
-7.707234,-36.32744
-7.459933,-36.060898
-12.194086,-36.464657
-4.1402016,-31.560467
-3.1647499,-33.87143
-3.808207,-31.246305
-2.6045237,-33.56706
-2.4662695,-33.616974
-2.5326185,-33.12098
26.676685,-31.122467
30.000471,-29.988258
52.68653,-17.940872
29.522717,-29.951965
50.037735,-16.778593
25.478943,0.587365
27.037235,1.4408298
33.84431,6.1883435
26.998749,1.6834599
33.676876,6.339183
30.901234,6.0529356
27.40338,-51.508587
30.11876,-49.0719
34.23109,-49.74284
-6.173462,-61.95851
29.79242,-48.80735
32.324944,-49.66786
34.81667,-49.096073
31.898102,-48.156044
37.49758,-47.85599
40.962147,-45.897266
38.13019,-12.431982
-14.694895,80.28636
-9.703022,78.44314
-10.06372,83.76175
-9.778422,84.05542
-5.3613167,83.555336
-9.446644,84.21804
9.846479,81.078636
-9.24681,84.68286
10.23266,81.16978
10.447914,81.5623
11.368447,84.40399
-6.30683,-70.12475
-8.715495,-70.340965
-6.2989035,-68.10497
-6.478935,-69.74636
7.8874907,-54.04741
14.341934,-60.243454
9.062346,-38.806168
15.226499,-60.331688
9.616355,-40.13295
9.74147,-39.928745
22.79439,-33.382343
36.58654,-50.814217
32.026062,-48.316647
38.97521,-47.08724
39.35891,-46.31603
34.112625,-13.883814
34.376183,-13.931725
35.37891,-14.529054
37.99509,-11.056178
41.39283,-9.444489
41.340218,-9.391747
38.052437,-10.611483
-37.0404,-59.439087
-42.616898,-50.050037
-38.411747,-59.72209
-37.32484,-59.506477
-35.998966,-56.81283
-63.420887,-23.859392
-35.755493,-57.14777
-35.805023,-58.589615
-35.891926,-63.16525
-34.135708,-58.783836
-35.404404,-55.974277
-6.6778445,-76.37404
-5.650585,-74.71334
-4.809639,-75.835785
-4.647416,-75.70763
-7.8960986,-75.243675
-7.095005,-73.124275
-7.386836,-72.30024
-12.746637,-78.262085
-5.114268,-72.155334
-12.685496,-78.03845
6.4929705,-37.44304
63.149143,2.0288837
62.422283,5.9501495
63.145878,1.9696219
63.11354,2.1831267
62.85458,3.5061698
62.500553,6.020111
62.855408,3.7345788
62.89234,3.7370675
75.87861,16.792831
75.96037,16.925009
75.93176,17.314024
-39.887054,-24.662565
-35.9585,10.383819
-23.375824,13.539654
-30.813498,4.747712
-23.544127,10.346445
-23.64405,10.666379
-21.251873,12.694139
-21.00583,12.6119
-24.18039,7.401114
-23.93059,7.2627788
-21.178316,12.9342785
-38.487892,-35.800186
-38.889797,-38.93592
-39.37356,-35.08075
-41.025623,-38.82337
-40.884518,-39.445538
-40.96731,-39.418594
-41.02193,-38.796577
-40.84282,-39.422314
-41.012554,-39.242493
-41.072636,-39.076946
-40.94972,-39.522343
-14.059793,-10.1935835
24.729729,32.84368
23.39089,17.365637
2.6781573,-1.3128223
28.424051,34.66268
30.850676,34.09544
30.78549,34.40705
30.806797,35.34737
36.869022,40.949684
32.495197,40.477947
36.27781,41.127064
-36.25313,3.9763944
-47.701847,-10.044881
-48.974743,4.5429745
-36.926384,4.3498974
-39.734287,12.807776
-48.93909,-8.12868
-40.052216,9.335025
-29.866997,19.269732
-29.691525,19.41058
-29.460638,18.719883
-45.460735,14.070103
9.594971,-29.845842
12.328538,-44.12683
9.9488535,-31.487722
-32.31482,-43.886467
-32.167892,-43.89926
-32.09575,-43.656822
-23.119312,-46.988667
-28.51093,-43.548576
-28.844755,-43.260235
-23.15681,-46.839874
-28.549154,-43.167202
-15.832329,78.35022
-11.835272,62.544758
-15.897048,78.57852
-10.228938,80.83172
-10.191377,80.94708
-10.566778,62.719734
-9.42055,81.49743
-7.169174,85.79429
-6.9885354,86.39939
14.607849,80.589455
-6.552267,86.73595
6.1672316,-4.0886188
-4.8177233,-18.727932
23.277493,16.816292
3.872703,-5.015766
4.436081,-5.1036944
-4.082648,-17.49294
23.120691,16.832674
3.2180443,-4.4333572
4.090544,-2.9683068
3.0156233,-2.4288924
24.002045,18.492865
-39.986675,-2.606208
-37.89846,-5.65921
-39.04234,-4.5769672
-49.27034,10.198504
-38.716812,-5.4366856
-39.380215,-4.553059
-41.6687,-4.5038247
-38.74833,-5.0219975
-48.445435,11.384396
-47.63092,11.444369
-46.90811,10.939711
-30.02694,47.80005
-30.610765,48.75432
-30.605463,49.050457
-30.740602,48.066628
-30.544872,48.121746
-30.605228,49.824753
-30.60149,50.19861
-30.806498,50.21172
-30.782534,47.594143
-30.744267,47.817406
-30.304039,48.19083
-0.962172,14.868074
-4.9520645,13.868879
-1.0967157,15.674344
0.7853411,14.86528
2.0243535,14.16604
-5.7788153,15.461071
0.824235,15.014922
-0.81717914,16.146362
-5.9339533,15.200718
3.5553024,14.635634
-12.686792,-0.59500796
43.217655,-11.534362
45.320255,-7.8176517
54.664795,-3.289072
56.442024,1.4992725
54.610424,-2.5487032
54.530014,-2.4434245
54.591587,-2.5094101
38.689377,-0.75008726
54.106247,-2.1050293
53.940693,-3.2225842
40.996128,-6.8619614
-32.266186,47.277843
-32.22066,49.63355
-37.630306,39.129627
-37.262825,38.093353
-36.872433,37.17638
-36.596214,37.13649
-31.584053,40.685444
-37.695885,36.03315
-37.622307,35.925423
-4.632497,51.714104
-3.501884,51.202854
13.709832,-67.89735
13.187914,-68.360146
5.8163357,-83.455
6.0215616,-83.57902
18.411013,-68.18175
14.705903,-67.73681
14.68898,-67.17799
14.127125,-67.33592
6.8855057,-83.2525
5.9737406,-83.33945
6.1305103,-83.47452
-47.521122,42.04115
-47.149647,41.751183
-46.294716,44.67293
-46.203953,45.355347
-46.54157,45.812366
-46.59705,45.972603
-46.496082,45.771152
-45.033104,45.263638
-45.53135,45.387917
-45.72251,45.59938
-44.43536,44.814312
-17.411905,-40.64231
-36.656414,-45.908863
-27.273878,-56.569008
-26.930954,-56.549145
-26.752996,-56.65475
-16.460129,-38.414074
-25.252996,-56.39911
-25.711687,-56.494484
-25.719248,-56.509407
-27.582888,-56.778675
-27.431883,-56.71852
-65.742676,-32.49336
-61.773716,-29.655266
-63.678677,-32.57179
-68.69928,-32.468697
-60.576744,-28.508131
-63.458645,-33.59227
-59.671333,-28.334839
-63.07963,-33.262024
-59.492023,-28.114534
-24.400917,15.667374
-32.87676,12.662085
45.581917,1.3209047
43.44386,0.5435537
45.110115,0.911997
45.489937,0.67887706
47.058823,0.61857885
51.408745,2.3068237
52.7552,6.272146
41.416744,-0.31179097
52.743732,5.72649
52.531696,2.1491246
52.782925,5.308476
-32.30742,77.9507
-10.720598,70.76975
-15.6018,71.919655
-17.472233,72.266426
-10.288921,70.844955
-10.564457,71.29042
-17.616003,76.47365
-17.307598,76.55937
-10.89037,77.54954
-14.918874,79.11418
-12.258644,82.871346
-67.92792,-46.63908
-68.37816,-46.56794
-68.48438,-47.122154
-67.918045,-48.431496
-68.79845,-46.39894
-69.138954,-46.18216
-68.64673,-47.693794
-69.18013,-46.272114
-69.110725,-46.27392
-69.112015,-46.211727
-68.45752,-48.497334
-0.08358355,-39.12921
1.7027576,-49.350952
-0.71727264,-39.442947
-0.72400653,-39.452614
9.480017,-42.07667
9.715385,-42.296
9.723747,-42.27395
13.692122,-6.51119
9.902884,-13.890334
8.129372,-13.123026
9.584571,-13.602713
26.143248,-33.67094
29.030878,-34.167896
29.934605,-34.609257
54.964336,-20.007702
33.574795,-33.554897
53.906204,-19.793821
30.547523,-34.059093
31.1873,-33.896927
30.813354,-33.84169
31.101246,-32.919357
54.818142,-16.881916
2.5753713,-42.921806
2.6608613,-43.497852
1.032173,-49.897324
2.9831483,-44.53159
3.2182338,-43.2579
3.8028119,-44.2833
3.5426934,-43.533623
5.2327323,-35.362072
4.693438,-40.179974
16.61209,-23.705559
-0.83242655,-25.357895
14.425755,-75.97879
5.7421384,-81.78153
-1.4190421,-75.58208
-10.963145,-79.71581
-1.941651,-75.269714
-11.371507,-80.13736
-2.2309391,-74.78518
-11.737512,-79.25197
-13.401057,-80.44065
-11.651911,-75.1293
-12.819513,-79.53077
-16.105406,-67.94899
-16.149918,-68.06128
-16.151293,-67.8761
-16.174911,-67.72362
-16.27759,-67.313194
1.3072482,-78.85804
-16.462753,-65.75979
-14.39832,-81.37225
-16.505486,-66.00147
-16.480507,-66.37912
-16.569353,-65.834595
11.230995,-26.083078
-1.8477589,-26.02572
-27.055857,-41.267868
-18.624199,-31.154764
-22.627537,-41.15069
-25.069593,-39.763454
-26.709322,-37.642525
-23.421902,-40.2591
-20.345308,-11.658927
-30.11716,-38.95586
-29.06333,-38.76863
-27.246225,49.106487
-5.0131516,51.401054
-4.862522,51.36961
-6.094976,51.987473
-1.7643802,50.89948
-1.644934,50.940697
-7.240922,54.72019
-7.6061354,55.03624
-7.795028,55.142006
-6.698243,53.888084
-8.226205,56.65041
-7.141446,-74.12888
16.985464,-65.76683
20.0789,-64.32819
20.394762,-64.195244
40.515556,-71.5796
19.860004,-62.686527
19.37922,-56.765987
18.470219,-55.298817
18.373886,-55.695087
19.705051,-59.18454
24.046192,-40.425915
-1.2863431,-73.29302
-1.1817347,-73.56967
-1.0066172,-73.45327
-0.3593801,-74.521904
9.021661,-68.41499
8.863715,-68.2645
10.920541,-61.483734
12.204508,-62.0938
20.055664,-63.75721
27.398096,-54.28577
27.453762,-54.40579
-77.5067,7.7741313
-76.86035,8.066684
-77.36748,7.458292
-76.05543,8.648138
-77.01287,7.3495
-76.551994,7.630985
-76.41062,7.6960216
-76.3519,7.7223353
-77.390274,5.987549
-77.21904,6.709028
-76.01843,7.6214423
-14.6670885,78.282166
-22.880255,75.19225
-25.172314,70.36302
12.626672,52.747784
-11.203925,82.16996
-11.256189,82.51909
-7.5980096,85.52631
-7.4839892,85.28138
-6.5928736,83.9863
-9.005937,81.81234
-8.997137,81.88392
56.95637,-47.054874
56.89348,-47.151203
45.601673,-32.349987
34.550865,-33.878693
45.20723,-32.73549
44.16213,-28.54411
41.532272,-29.748093
45.1409,-32.455338
16.93631,-42.858757
34.777515,-33.57977
36.31539,-33.077534
78.022835,5.088896
77.78362,4.8517094
78.839516,13.329543
80.97806,3.94922
81.05128,4.1192803
82.008995,7.069182
79.50221,8.615363
79.86988,12.953423
79.78621,13.599966
80.03724,13.569899
81.87077,7.1805854
6.524738,-93.15631
5.734631,-87.86059
6.500842,-93.103386
6.447988,-93.01611
5.662349,-87.77439
5.443955,-87.644165
5.106985,-90.93275
5.2377276,-91.266174
5.698458,-87.90905
6.0743895,-91.70983
5.854067,-88.24178
-39.486206,-59.93997
-38.10321,-50.188114
-37.624607,-58.382767
-37.511497,-57.9483
-33.79372,-59.113052
-37.555725,-53.16455
-44.801273,-24.274872
-37.585938,-57.404675
-45.477592,-27.471256
-38.38828,-49.320625
-38.565784,-20.558176
14.798473,-65.82008
15.082553,-65.64049
6.9540386,-82.1374
46.647606,-70.92367
20.33449,-62.566544
46.824,-71.196365
46.810024,-71.41673
46.94847,-71.25103
19.943953,-61.911453
20.041122,-61.25673
47.406536,-72.760826
23.161783,44.116604
23.837769,44.554947
-26.705282,19.3111
-26.81414,18.623114
-33.613365,64.94987
29.261168,47.435368
29.394657,47.402355
28.010612,47.73463
27.953373,48.03683
-7.735934,74.69509
-19.716028,90.95209
22.214338,7.089282
37.220116,24.618292
27.654383,21.34281
36.38249,24.045431
36.868217,24.2951
37.876663,25.257744
37.948162,25.327274
35.48827,23.77229
35.821857,23.974527
35.53154,23.777838
38.502876,25.121567
-13.180644,18.543257
-12.849411,18.795057
-12.829632,18.833124
-8.209061,18.479467
-12.574594,18.906252
-12.166547,18.998535
-7.860646,18.425287
-7.8145056,18.36999
-7.897998,18.3006
1.9726536,16.283117
2.3116245,16.200424
-33.73955,-63.97238
-34.10264,-64.20308
-34.228027,-65.897835
-34.0834,-64.73904
-31.787466,-67.48926
-26.322533,-62.611637
-19.193546,-37.004158
-19.235191,-36.94773
-18.391586,-34.664165
-18.384958,-34.352848
-18.287785,-34.37275
80.518776,10.056924
80.09734,10.079325
80.12902,10.064259
84.438515,16.124699
84.34544,16.32613
85.64521,15.229021
85.4448,15.501779
84.30818,16.568607
84.38438,16.917105
84.90209,17.085049
84.73327,17.245903
56.30366,18.58444
57.31075,18.766817
55.84791,19.923382
56.49292,20.495693
57.85842,20.69232
56.321945,21.327759
58.08642,21.592775
56.16894,21.362114
57.350086,21.569452
57.611343,21.826324
57.913445,21.764162
57.509666,10.726091
59.218185,8.845117
59.592464,7.926297
63.721355,7.8135166
59.77204,9.52019
57.66743,12.962952
59.331238,10.845531
59.383446,11.104205
58.146046,14.397243
55.313396,32.396015
55.58426,32.644554
42.815292,-38.2047
42.836758,-38.169655
57.477837,-55.99457
57.899876,-51.733974
56.87386,-57.895596
45.263943,-42.61881
45.211624,-42.616592
19.654064,-46.428757
19.54107,-45.976612
20.001081,-48.63471
10.039367,-84.215485
54.034687,-0.39537883
17.70488,27.367437
16.570717,29.490057
17.356508,28.643532
17.211416,28.179415
16.888275,28.522224
17.316416,27.566074
17.268604,28.25908
17.240623,27.044157
17.157808,26.475172
12.312312,-2.0285285
13.191923,3.2221422
33.374588,-24.87003
13.356467,3.3810756
13.730787,3.339116
30.413624,-23.903496
30.180693,-23.813812
30.307968,-23.800142
15.988506,5.051092
29.718964,-23.679878
29.699213,-23.630203
35.825066,-21.76453
32.210304,20.313246
-3.6667469,-4.794934
-3.9388185,-4.676166
-3.992455,-4.6643496
31.704226,23.91647
32.75996,21.668358
32.92804,21.727566
31.05254,23.573753
33.01767,21.738098
33.10923,21.679117
31.232695,23.185272
-20.39752,-22.043144
-20.344585,-22.41878
-20.38565,-23.953571
-0.8936858,5.764771
-0.84996253,6.110006
-0.7197443,5.8077197
0.24414746,8.675839
0.47954166,8.416163
0.3770051,8.502788
0.08296407,7.0533752
0.40772656,9.654887
-31.898176,26.3998
-31.33621,26.18084
-30.962587,26.145643
-30.888853,25.739124
-31.099625,26.657705
-30.6671,26.397327
-30.498608,25.825014
-29.830032,25.591269
-30.28353,26.520063
-29.638287,25.835337
-29.08014,26.517033
-11.536302,-25.860504
-10.6831665,-21.34135
-10.58677,-21.351126
-13.2092,-22.326668
-13.862284,-27.776543
-11.719789,-24.912977
-2.357249,7.6881332
-1.4066567,8.528193
-0.14744838,9.157859
-0.28936774,8.916775
0.29900303,9.634339
-4.9887905,-35.712875
-4.934309,-35.96363
28.375715,-14.581586
-4.88489,-35.99624
11.595238,18.554474
8.585756,20.849157
-15.407958,7.8445516
-10.135067,12.279322
-16.146908,6.535577
-16.43796,5.4385476
-16.359818,5.701507
21.482214,-33.132576
21.568804,-28.888176
21.491589,-29.001062
16.612648,-28.126816
18.011396,-27.644152
22.24427,-15.152405
19.777422,-14.724097
19.413244,-15.331083
31.912664,-4.563693
27.182138,-5.843501
34.348076,-3.9808078
63.22843,-48.10868
61.3325,-52.59868
53.043037,-31.291878
71.025055,-29.55462
70.63553,-27.414413
71.13482,-29.348236
70.89584,-27.867205
88.61135,-1.5530294
88.197044,-1.3662181
88.259415,-1.2410345
59.3436,-6.048841
36.203896,-49.50572
39.110756,-47.224945
43.18858,-48.270084
39.368195,-46.893246
33.556072,-15.267734
35.005978,-41.901096
37.762466,-41.867306
23.49749,-12.876457
40.93586,-41.90719
35.349476,-10.689162
35.047066,-9.630376
-22.992588,7.1680393
-22.050013,8.4367
10.73501,36.076084
10.751562,36.112514
-22.76784,8.142767
-19.875216,12.408494
-22.420288,9.279325
-20.842897,13.011332
24.23333,22.509615
24.634573,22.459364
24.78265,22.430754
-59.43355,-12.828628
-58.97776,-12.58386
-56.21695,-9.006096
-55.737736,-9.4107895
-59.472782,-12.636811
-39.02372,6.870449
-39.00305,6.799085
-58.023,-24.171318
-38.19924,13.216304
-48.9391,-8.607027
-38.92177,9.175485
49.792576,-46.201084
49.577274,-45.91459
41.003605,-21.49264
40.683453,-21.249783
43.089806,-17.153553
40.536015,-20.358704
40.74685,-20.153679
43.841408,-12.60864
44.367718,-12.484603
44.397976,-12.328739
44.254704,-12.133934
-53.092598,35.437763
-43.662434,34.710224
-42.21697,34.610313
-51.730972,52.165375
-40.41924,34.202766
-38.207653,29.39891
-39.402424,34.038673
-22.282185,59.007797
1.5685278,49.5675
-16.91219,57.70128
1.2499858,49.48125
-15.397742,26.84376
-15.381117,27.09952
-6.007883,40.438583
-6.220887,39.797924
-5.8221927,42.96724
13.918905,12.644261
-5.866033,43.14817
-5.5100274,41.54342
-5.7953725,43.511127
14.159424,12.459658
-5.2281013,42.574547
5.0326886,-91.33601
5.087713,-90.31311
5.0112953,-91.3506
4.721383,-90.75268
4.6246686,-91.12525
5.2092943,-91.40824
5.2133627,-90.12887
1.3711555,-80.55777
5.3827786,-90.12536
5.6970444,-91.2306
1.3137028,-80.35039
63.400158,-14.438102
63.385674,-14.51897
63.556705,-14.476152
67.07179,-11.4070015
67.03032,-11.393099
58.20133,19.478888
72.55682,-4.542036
67.01539,-11.756194
55.809975,20.463036
66.99627,-11.808724
58.184914,19.56326
75.40619,-19.59992
79.29224,-11.7704115
75.507774,-16.903856
75.54406,-14.186199
75.122375,-22.069118
75.58702,-18.095938
87.27663,-14.956909
75.554436,-15.995955
75.54564,-18.815695
76.95513,-20.441753
75.38642,-17.424786
25.506067,-32.879097
43.945873,-29.318838
44.70957,-30.328476
36.659817,-31.83985
43.82799,-28.467762
44.980072,-30.761024
43.61989,-28.258324
43.46089,-27.933556
43.99088,-28.136583
43.89842,-32.934334
44.252308,-27.592108
0.12563506,-34.586353
-6.235408,10.324341
-6.440133,11.582177
1.4458673,-33.240982
-3.5297694,-22.398848
1.2726077,-33.977917
-6.1403036,-27.25113
-6.234116,10.57228
-5.5053945,8.738233
-4.8770733,8.230433
-4.764813,8.085362
-62.86503,3.9587748
-62.154255,5.3820004
-60.494347,6.3696446
-60.028614,6.988726
-62.99747,6.0258975
-58.584396,9.111776
-44.29107,68.48504
-42.70384,68.83888
-44.87785,69.33691
-44.381344,69.320496
-46.267914,69.49179
1.6658005,26.60433
-22.391485,30.217934
-22.276396,30.089708
-22.018606,29.86084
-21.059961,29.181091
-11.4382105,27.102972
-21.924788,29.691488
-19.377974,29.130554
-21.530952,29.532045
-20.404137,28.60918
-20.441607,28.753784
87.512344,-15.412134
89.38691,-9.878002
90.15337,-9.880947
91.467155,-9.901738
95.25514,-7.4364123
95.13675,-7.706809
89.50641,-9.23211
89.047035,-10.808181
90.993416,-14.497867
87.9713,-14.496585
75.55534,-16.386395
24.847702,-36.973328
17.907537,-45.50719
24.228294,-34.892746
17.843134,-42.70707
17.560541,-45.86428
16.214386,-47.533974
16.977352,-55.123665
16.144743,-47.429623
10.44532,-46.073746
7.9422116,-56.905586
2.107995,-60.745636
-25.904984,40.677505
-25.492657,42.30874
-25.51834,41.894783
-25.670052,41.69332
-25.579836,42.149975
-25.619923,42.184692
-61.49245,-47.233925
-26.068485,40.84017
-25.92182,41.553127
-25.87814,41.644466
-32.797466,36.46192
-7.020797,-53.66881
-8.2281275,-52.640434
-8.226479,-52.696167
-8.27705,-52.690266
-13.46376,-39.150787
-13.01221,-39.391113
-23.305573,30.448782
-28.646729,25.361338
-2.2610333,31.07535
-5.3136234,30.380281
-2.2161896,31.47959
89.57414,8.808728
86.24009,-0.89073485
87.3793,0.1120586
86.58982,-0.90896684
79.82737,0.1720246
87.60533,0.22387609
86.24349,-1.5749079
87.79672,-0.80209136
85.59925,-2.2989447
88.02114,-0.9274651
55.93006,-9.335816
38.38076,-66.158676
37.80168,-67.60067
48.8572,-61.447727
39.093075,-68.62952
52.814342,-57.03501
26.471966,-61.028996
25.84183,-76.40073
19.800129,-47.382404
27.817265,-60.82504
33.726917,-15.171581
37.4374,-41.961452
63.602158,-32.922375
68.62261,-41.636395
38.92452,-42.013233
37.49231,-41.607265
40.06258,-41.206913
35.01797,-13.292592
39.904312,-42.059074
39.77497,-40.726254
36.663033,-42.451756
41.576687,-46.064247
20.00048,-48.17808
-59.30949,47.225582
-63.825916,52.057384
-56.47314,46.80122
-61.88583,50.42751
-61.884125,50.240574
-63.896988,52.14771
-63.7926,50.112972
-64.56841,50.533043
-59.70819,45.5425
-61.262417,47.047516
-64.62116,50.864582
-34.382973,-33.684906
-34.86275,-32.992355
-34.211643,-32.175854
-34.11791,-33.699806
-34.004406,-34.32897
-33.75779,-35.63157
-33.742188,-35.972164
-34.64871,-32.55059
-31.721558,-27.236624
-34.52499,-32.25811
-33.731464,-35.887062
-42.173893,-22.971067
-7.6641245,-0.98351413
-7.3131185,-0.58579165
-7.791578,-0.28254262
-7.5992227,2.6780643
-7.658696,4.789875
-7.5029683,4.461265
-8.739177,-14.835304
-9.045127,-14.690909
-21.819706,9.850751
38.412373,25.791698
-74.74255,-31.15159
-75.01937,-29.524918
-75.07659,-29.46155
-74.55157,-29.260384
-65.08716,-32.75276
-60.91026,-26.239853
-65.26641,-17.29759
-53.582386,-16.105257
-60.323307,-23.689478
-59.350258,-23.27997
-57.644257,-23.039968
-72.75484,29.532183
-73.370445,31.753
-71.78312,29.250376
-69.3252,27.727844
-72.62731,30.302357
-70.83753,29.184452
-76.24397,-10.20275
-52.810883,7.577175
-53.0478,10.844624
-53.07251,10.816044
-52.82401,11.140592
34.271164,10.526608
27.106451,14.120415
29.562357,2.488355
65.88522,12.176362
65.56021,12.258266
68.367935,13.063476
69.19342,15.12751
69.12871,15.133659
68.63181,14.854079
69.20883,15.217047
68.37565,14.599711
-44.532112,66.04159
-40.213024,63.913963
-42.599804,-0.9446856
-39.84912,63.972706
-46.879913,15.932282
-42.574615,-0.22868918
-37.359493,65.32701
-35.026917,69.196884
-36.529213,65.166595
-34.93871,69.20162
-34.906822,69.45753
13.00075,4.5566583
37.423164,-26.223337
37.462578,-26.02894
49.628677,-49.854233
37.84049,-26.364433
38.451973,-26.711397
50.229683,-48.42807
38.58714,-26.813248
37.46598,-24.714363
39.090244,-26.541998
54.079712,-28.98252
-34.064186,17.84513
-9.5025625,32.763565
-38.371593,21.271078
-15.703929,34.672714
-22.443937,16.885252
16.132692,43.650246
16.260061,43.623436
12.222527,50.136635
18.014528,43.928738
13.888477,48.514187
19.54442,44.021988
86.69176,-18.717579
75.57775,-23.590883
86.73586,-18.642548
86.956436,-18.190655
86.872604,-17.949749
88.70017,-17.571878
87.301285,-16.100431
89.51148,-10.151786
91.94366,-13.883268
91.90978,-13.841136
91.66195,-13.001615
-9.381918,-57.145317
6.4422607,-78.14201
-9.385777,-57.148514
-11.782224,-58.253635
-12.301802,-58.736744
-12.448078,-59.125565
-12.329209,-60.02349
-12.508366,-59.141136
-12.349267,-59.594315
-14.60326,-58.292034
-14.686215,-58.329105
-33.489758,18.000124
-9.743071,32.482777
-9.695961,33.656284
-25.441725,22.109798
-11.142901,35.953636
-15.935627,38.031322
-11.111838,36.50283
-12.667685,37.48838
-11.668818,37.321808
-11.606362,37.47776
-8.623428,68.10763
